,RMSD,Compound_Name,Pose_ID
60,1.777435740003807,KAD-UNI-80f122c8-2,5
61,1.0351397627986876,MAT-POS-4223bc15-2,0
62,0.6556542862716365,MAT-POS-4223bc15-2,1
63,1.2367650928643874,MAT-POS-4223bc15-2,2
64,1.1658693702956695,MAT-POS-4223bc15-2,3
65,0.9851781776185703,MAT-POS-4223bc15-2,4
66,1.222299290439654,MAT-POS-4223bc15-2,5
67,4.089561633544563,MAT-POS-4223bc15-2,6
68,4.021616265677715,MAT-POS-4223bc15-2,7
69,3.9682569689086598,MAT-POS-4223bc15-2,8
70,4.140723407491443,MAT-POS-4223bc15-2,9
71,2.139769645662509,MAT-POS-4223bc15-2,10
72,2.121772984888124,MAT-POS-4223bc15-2,11
73,2.296713376161885,MAT-POS-4223bc15-2,12
74,4.023024231251447,MAT-POS-4223bc15-2,13
75,3.9578755568973834,MAT-POS-4223bc15-2,14
76,2.2340547380738696,MAT-POS-4223bc15-2,15
77,3.5261334775851694,MAT-POS-4223bc15-2,16
78,0.0967534827190735,BEN-DND-c852c98b-5,0
79,1.0063717723673897,BEN-DND-c852c98b-5,1
80,3.220977774264956,BEN-DND-c852c98b-5,2
81,0.11719061976950038,EDJ-MED-92e193ae-1,0
82,2.105512551122002,EDJ-MED-92e193ae-1,1
83,0.38476663670132,EDJ-MED-76744c27-4,0
84,1.0159570626095051,EDJ-MED-76744c27-4,1
85,0.9294713920384692,EDJ-MED-76744c27-4,2
86,1.1032244731307665,EDJ-MED-76744c27-4,3
87,1.1769972679626555,EDJ-MED-76744c27-4,4
88,1.018273853028076,EDJ-MED-76744c27-4,5
89,1.837733933804875,EDJ-MED-76744c27-4,6
90,0.7351571269694483,EDJ-MED-76744c27-4,7
91,0.8573045445336395,EDJ-MED-76744c27-4,8
92,0.7751911912014564,EDJ-MED-76744c27-4,9
93,1.547474128979186,EDJ-MED-76744c27-4,10
94,1.4852330501799786,EDJ-MED-76744c27-4,11
95,1.4846880653817964,EDJ-MED-76744c27-4,12
96,1.573390391752307,EDJ-MED-76744c27-4,13
97,1.5640376603922979,EDJ-MED-76744c27-4,14
98,1.9433448888769376,EDJ-MED-76744c27-4,15
99,1.441193617297062,EDJ-MED-76744c27-4,16
100,1.3135945773796693,EDJ-MED-76744c27-4,17
101,2.0073865821521606,EDJ-MED-76744c27-4,18
102,1.4997204905022958,EDJ-MED-76744c27-4,19
103,2.039876615390772,EDJ-MED-76744c27-4,20
104,1.1273292458217052,EDJ-MED-76744c27-4,21
105,1.9454687909032995,EDJ-MED-76744c27-4,22
106,2.3625645656396568,EDJ-MED-76744c27-4,23
107,2.2250688398557155,EDJ-MED-76744c27-4,24
108,2.1323904948530616,EDJ-MED-76744c27-4,25
109,2.3495685164382105,EDJ-MED-76744c27-4,26
110,0.11934681273565535,RAL-THA-4aa06b95-7,0
111,0.705411489870075,RAL-THA-4aa06b95-7,1
112,0.8549257012227974,RAL-THA-4aa06b95-7,2
113,3.3156308933249856,RAL-THA-4aa06b95-7,3
114,3.521360535350613,RAL-THA-4aa06b95-7,4
115,3.1110537939329883,RAL-THA-4aa06b95-7,5
116,0.09497921378805328,MIC-UNK-08cd9c58-1,0
117,2.2684521038013825,MIC-UNK-08cd9c58-1,1
118,2.700785290506387,MIC-UNK-08cd9c58-1,2
119,3.4780903415882403,MIC-UNK-08cd9c58-1,3
120,2.3330044034312563,MIC-UNK-08cd9c58-1,4
121,2.8259871855494527,MIC-UNK-08cd9c58-1,5
122,0.12288842984182798,EDJ-MED-e69ed63d-1,0
123,0.6755808700270554,EDJ-MED-e69ed63d-1,1
124,0.912554471908498,EDJ-MED-e69ed63d-1,2
125,0.8534941777952151,EDJ-MED-e69ed63d-1,3
126,0.8469816760451856,EDJ-MED-e69ed63d-1,4
127,1.3778018066925395,EDJ-MED-e69ed63d-1,5
128,0.6107140674901391,EDJ-MED-e69ed63d-1,6
129,1.4093162655573237,EDJ-MED-e69ed63d-1,7
130,2.166187184962367,EDJ-MED-e69ed63d-1,8
131,1.2380780038010364,EDJ-MED-e69ed63d-1,9
132,1.5253800313489403,EDJ-MED-e69ed63d-1,10
133,1.2104331624846876,EDJ-MED-e69ed63d-1,11
134,1.2883895844176718,EDJ-MED-e69ed63d-1,12
135,2.251504377557656,EDJ-MED-e69ed63d-1,13
136,2.6724547978755697,EDJ-MED-e69ed63d-1,14
137,1.382279798143793,EDJ-MED-e69ed63d-1,15
138,2.276733472012151,EDJ-MED-e69ed63d-1,16
139,2.2478098070843417,EDJ-MED-e69ed63d-1,17
140,0.7983182866725709,ALP-POS-64a710fa-1,0
141,0.6182408035795927,ALP-POS-64a710fa-1,1
142,1.3332501997509811,ALP-POS-64a710fa-1,2
143,0.11729989494222436,ALP-POS-64a710fa-1,3
144,0.6248734202055015,ALP-POS-64a710fa-1,4
145,1.0355140655617219,ALP-POS-64a710fa-1,5
146,0.6653557091624414,ALP-POS-64a710fa-1,6
147,1.2789127654306292,ALP-POS-64a710fa-1,7
148,0.9701608556013179,ALP-POS-64a710fa-1,8
149,1.237526037907316,ALP-POS-64a710fa-1,9
150,0.8974732052298999,ALP-POS-64a710fa-1,10
151,1.2029925696049533,ALP-POS-64a710fa-1,11
152,0.9358382079848737,ALP-POS-64a710fa-1,12
153,1.0941845038881657,ALP-POS-64a710fa-1,13
154,4.669987985820685,ALP-POS-64a710fa-1,14
155,4.564412151611931,ALP-POS-64a710fa-1,15
156,0.7463074907646607,ALP-POS-64a710fa-1,16
157,4.576299731367926,ALP-POS-64a710fa-1,17
158,4.4715564471352325,ALP-POS-64a710fa-1,18
159,2.008321176787106,ALP-POS-64a710fa-1,19
160,2.1671411229413797,ALP-POS-64a710fa-1,20
161,1.0903572493774776,ALP-POS-64a710fa-1,21
162,1.9343703727450743,ALP-POS-64a710fa-1,22
163,1.2953119449084318,ALP-POS-64a710fa-1,23
164,2.449803995572378,ALP-POS-64a710fa-1,24
165,1.8008234526336804,ALP-POS-64a710fa-1,25
166,0.1338778659388943,EDG-MED-971238d3-5,0
167,2.0250177488575254,EDG-MED-971238d3-5,1
168,0.09779242834544137,MAT-POS-e119ab4f-2,0
169,0.671211109916193,MAT-POS-e119ab4f-2,1
170,0.6822223023113901,MAT-POS-e119ab4f-2,2
171,0.5356442512843005,MAT-POS-e119ab4f-2,3
172,1.0094305132317352,MAT-POS-e119ab4f-2,4
173,2.942153830729303,MAT-POS-e119ab4f-2,5
174,1.3694310954824855,MAT-POS-e119ab4f-2,6
175,0.9837676665541584,MAT-POS-e119ab4f-2,7
176,3.9763129280666005,MAT-POS-e119ab4f-2,8
177,2.4325801963398535,MAT-POS-e119ab4f-2,9
178,4.012463153234374,MAT-POS-e119ab4f-2,10
179,4.197507321651252,MAT-POS-e119ab4f-2,11
180,0.6478253945300302,MAT-POS-4223bc15-18,0
181,0.7301937662802143,MAT-POS-4223bc15-18,1
182,1.9166137897476798,MAT-POS-4223bc15-18,2
183,1.1546674892305577,MAT-POS-4223bc15-18,3
184,2.0624022310101644,MAT-POS-4223bc15-18,4
185,2.0302190316333593,MAT-POS-4223bc15-18,5
186,3.8393937586339333,MAT-POS-4223bc15-18,6
187,2.195362620779476,MAT-POS-4223bc15-18,7
188,0.13375814614880543,MAT-POS-8695a11f-1,0
189,2.1020311989284894,MAT-POS-8695a11f-1,1
190,1.4680098692990098,MAT-POS-8695a11f-1,2
191,1.0707289339909871,MAT-POS-8695a11f-1,3
192,1.33829959754695,MAT-POS-8695a11f-1,4
193,0.08834486186490124,PET-UNK-b38839dc-1,0
194,0.7496780059739311,PET-UNK-b38839dc-1,1
195,1.787186756201933,PET-UNK-b38839dc-1,2
196,2.201620489270386,PET-UNK-b38839dc-1,3
197,1.6112617576423163,PET-UNK-b38839dc-1,4
198,1.6797955976734928,PET-UNK-b38839dc-1,5
199,1.4735871116093653,PET-UNK-b38839dc-1,6
200,3.0419966774287586,PET-UNK-b38839dc-1,7
201,3.0200909847824247,PET-UNK-b38839dc-1,8
202,3.1998770932063145,PET-UNK-b38839dc-1,9
203,3.5041864965188574,PET-UNK-b38839dc-1,10
204,0.10498312266808763,MIC-UNK-45817b9b-1,0
205,0.7614146505981051,MIC-UNK-45817b9b-1,1
206,7.4158696726608655,MIC-UNK-45817b9b-1,2
207,0.654416945554432,MAT-POS-5cd9ea36-17,0
208,0.7896928503147801,MAT-POS-5cd9ea36-17,1
209,0.6911587432144104,MAT-POS-5cd9ea36-17,2
210,1.1117976840148276,MAT-POS-5cd9ea36-17,3
211,1.0037352216144133,MAT-POS-5cd9ea36-17,4
212,1.0689159184858872,MAT-POS-5cd9ea36-17,5
213,1.9999249625000546,MAT-POS-5cd9ea36-17,6
214,1.3078387486993557,MAT-POS-5cd9ea36-17,7
215,1.5400486587662023,MAT-POS-5cd9ea36-17,8
216,2.0246086819404563,MAT-POS-5cd9ea36-17,9
217,4.114090210675951,MAT-POS-5cd9ea36-17,10
218,2.30554905893329,MAT-POS-5cd9ea36-17,11
219,0.13701835958111677,MAT-POS-5cd9ea36-14,0
220,0.7994237884107559,MAT-POS-5cd9ea36-14,1
221,1.3948847887587823,MAT-POS-5cd9ea36-14,2
222,1.8839888677244787,MAT-POS-5cd9ea36-14,3
223,1.4990813870640194,MAT-POS-5cd9ea36-14,4
224,2.0374758518343707,MAT-POS-5cd9ea36-14,5
225,1.5689951436586507,MAT-POS-5cd9ea36-14,6
226,1.9939438607386637,MAT-POS-5cd9ea36-14,7
227,1.7463709450799556,MAT-POS-5cd9ea36-14,8
228,2.347586299599417,MAT-POS-5cd9ea36-14,9
229,1.660109210590009,MAT-POS-5cd9ea36-14,10
230,2.186960385553964,MAT-POS-5cd9ea36-14,11
231,2.2052054045369847,MAT-POS-5cd9ea36-14,12
232,4.625148621604553,MAT-POS-5cd9ea36-14,13
233,2.4493715896965207,MAT-POS-5cd9ea36-14,14
234,2.424986224681087,MAT-POS-5cd9ea36-14,15
235,2.0775979035359358,MAT-POS-5cd9ea36-14,16
236,4.636700191991328,MAT-POS-5cd9ea36-14,17
237,2.5279740401471393,MAT-POS-5cd9ea36-14,18
238,0.12204628261839089,ALP-POS-9c80c481-1,0
239,0.649373642304363,ALP-POS-9c80c481-1,1
240,0.633498180748368,ALP-POS-9c80c481-1,2
241,0.5113260544675787,ALP-POS-9c80c481-1,3
242,0.9800796487973397,ALP-POS-9c80c481-1,4
243,1.954017509332305,ALP-POS-9c80c481-1,5
244,0.9786819304721732,ALP-POS-9c80c481-1,6
245,0.7517073296947319,ALP-POS-9c80c481-1,7
246,1.545416077806899,ALP-POS-9c80c481-1,8
247,1.345023167731018,ALP-POS-9c80c481-1,9
248,1.4840761887668945,ALP-POS-9c80c481-1,10
249,0.6335964116705917,MAT-POS-4223bc15-30,0
250,0.9395473379391303,MAT-POS-4223bc15-30,1
251,0.9171965563245349,MAT-POS-4223bc15-30,2
252,1.2237884457768902,MAT-POS-4223bc15-30,3
253,2.0279677723757485,MAT-POS-4223bc15-30,4
254,2.3832416751407766,MAT-POS-4223bc15-30,5
255,2.3149020970645435,MAT-POS-4223bc15-30,6
256,2.231027137905118,MAT-POS-4223bc15-30,7
257,1.6408340704661122,MAT-POS-4223bc15-30,8
258,2.1398716747862956,MAT-POS-4223bc15-30,9
259,1.4491583468234064,MAT-POS-4223bc15-30,10
260,2.3080960666622663,MAT-POS-4223bc15-30,11
261,2.1375760024686246,MAT-POS-4223bc15-30,12
262,2.7275669359971095,MAT-POS-4223bc15-30,13
263,0.09451501403270364,MAT-POS-78e1d523-1,0
264,0.0948664838499915,RAL-THA-2d450e86-12,0
265,0.7740680689825739,RAL-THA-2d450e86-12,1
266,2.2180012681691745,RAL-THA-2d450e86-12,2
267,2.317224027361525,RAL-THA-2d450e86-12,3
268,1.591459341501961,RAL-THA-2d450e86-12,4
269,4.215645983762288,RAL-THA-2d450e86-12,5
270,4.278880336820994,RAL-THA-2d450e86-12,6
271,0.11994659542852626,MAT-POS-e69ad64a-2,0
272,1.0629483037391168,MAT-POS-e69ad64a-2,1
273,0.8338576469868588,MAT-POS-e69ad64a-2,2
274,2.373801333487887,MAT-POS-e69ad64a-2,3
275,3.2901919031565683,MAT-POS-e69ad64a-2,4
276,4.076250768891462,MAT-POS-e69ad64a-2,5
277,0.11699519653752546,MAT-POS-5cd9ea36-23,0
278,1.1173013823439386,MAT-POS-5cd9ea36-23,1
279,0.9235731542753657,MAT-POS-5cd9ea36-23,2
280,1.2764807127335547,MAT-POS-5cd9ea36-23,3
281,1.308956876010132,MAT-POS-5cd9ea36-23,4
282,1.6110124398688819,MAT-POS-5cd9ea36-23,5
283,1.4164194236796768,MAT-POS-5cd9ea36-23,6
284,1.8305208820701928,MAT-POS-5cd9ea36-23,7
285,1.1522604730069288,MAT-POS-5cd9ea36-23,8
286,1.0542416874204976,MAT-POS-5cd9ea36-23,9
287,1.3157414061108825,MAT-POS-5cd9ea36-23,10
288,0.7117690433188947,MAT-POS-5cd9ea36-23,11
289,0.5404476682229978,MAT-POS-5cd9ea36-23,12
290,1.2687931895783624,MAT-POS-5cd9ea36-23,13
291,1.0491442015460333,MAT-POS-5cd9ea36-23,14
292,2.1856942996797097,MAT-POS-5cd9ea36-23,15
293,1.3912337953058789,MAT-POS-5cd9ea36-23,16
294,1.7079375447661997,MAT-POS-5cd9ea36-23,17
295,1.4245429031966597,MAT-POS-5cd9ea36-23,18
296,1.5321336995440213,MAT-POS-5cd9ea36-23,19
297,2.045641127987918,MAT-POS-5cd9ea36-23,20
298,1.7473090858611915,MAT-POS-5cd9ea36-23,21
299,2.2566373598050125,MAT-POS-5cd9ea36-23,22
300,2.3696447477217735,MAT-POS-5cd9ea36-23,23
301,2.330813510130433,MAT-POS-5cd9ea36-23,24
302,2.5252594945332865,MAT-POS-5cd9ea36-23,25
303,2.4985701178282778,MAT-POS-5cd9ea36-23,26
304,2.3437265640910074,MAT-POS-5cd9ea36-23,27
305,2.289696180310225,MAT-POS-5cd9ea36-23,28
306,0.11440697645684447,EDG-MED-ba1ac7b9-19,0
307,1.231702168981264,EDG-MED-ba1ac7b9-19,1
308,1.6964238414310766,EDG-MED-ba1ac7b9-19,2
309,1.732317025041063,EDG-MED-ba1ac7b9-19,3
310,0.15428367220941164,EDG-MED-5d232de5-8,0
311,1.7895407209171348,EDG-MED-5d232de5-8,1
312,1.0668864364459723,EDG-MED-5d232de5-8,2
313,2.1812393468058215,EDG-MED-5d232de5-8,3
314,2.6721313390348294,EDG-MED-5d232de5-8,4
315,0.6132276854021047,EDJ-MED-968bafd9-1,0
316,1.1412456687274357,EDJ-MED-968bafd9-1,1
317,0.9023849320697848,EDJ-MED-968bafd9-1,2
318,1.8706519073296186,EDJ-MED-968bafd9-1,3
319,2.3586775840932384,EDJ-MED-968bafd9-1,4
320,2.184751137352348,EDJ-MED-968bafd9-1,5
321,1.9687522492428249,EDJ-MED-968bafd9-1,6
322,1.6456229506609539,EDJ-MED-968bafd9-1,7
323,2.262272384581526,EDJ-MED-968bafd9-1,8
324,2.181087826010419,EDJ-MED-968bafd9-1,9
325,1.3054931580268017,EDJ-MED-968bafd9-1,10
326,2.2458931533056514,EDJ-MED-968bafd9-1,11
327,1.9826553157287412,EDJ-MED-968bafd9-1,12
328,1.9065503643665191,EDJ-MED-968bafd9-1,13
329,1.1314779969362787,EDJ-MED-968bafd9-1,14
330,1.406898118044055,EDJ-MED-968bafd9-1,15
331,2.106465035103919,EDJ-MED-968bafd9-1,16
332,2.1606002852751653,EDJ-MED-968bafd9-1,17
333,2.498668314000606,EDJ-MED-968bafd9-1,18
334,1.9960618442245834,EDJ-MED-968bafd9-1,19
335,1.7821292872521552,EDJ-MED-968bafd9-1,20
336,2.7501854247611286,EDJ-MED-968bafd9-1,21
337,3.633664337412685,EDJ-MED-968bafd9-1,22
338,2.9031934466748024,EDJ-MED-968bafd9-1,23
339,3.8507390412503333,EDJ-MED-968bafd9-1,24
340,0.13831660196557669,EDJ-MED-8c98ee63-2,0
341,0.8275278731048906,EDJ-MED-8c98ee63-2,1
342,0.8381470970879498,EDJ-MED-8c98ee63-2,2
343,0.774730409152639,EDJ-MED-8c98ee63-2,3
344,1.2128606480504642,EDJ-MED-8c98ee63-2,4
345,1.2713838403582545,EDJ-MED-8c98ee63-2,5
346,6.523253886753732,EDJ-MED-8c98ee63-2,6
347,2.139802629470814,EDJ-MED-8c98ee63-2,7
348,1.8662500404414848,EDJ-MED-8c98ee63-2,8
349,0.9750051412223921,EDJ-MED-8c98ee63-2,9
350,1.938535460618791,EDJ-MED-8c98ee63-2,10
351,1.0673001621122582,EDJ-MED-8c98ee63-2,11
352,1.9215394877936127,EDJ-MED-8c98ee63-2,12
353,1.8980759774499767,EDJ-MED-8c98ee63-2,13
354,6.473324590209884,EDJ-MED-8c98ee63-2,14
355,1.8155769778071766,EDJ-MED-8c98ee63-2,15
356,6.485716957580534,EDJ-MED-8c98ee63-2,16
357,0.10374306854109171,MAT-POS-fce787c2-3,0
358,0.7239940781463762,MAT-POS-fce787c2-3,1
359,1.4649778809577845,MAT-POS-fce787c2-3,2
360,2.1670828192943454,MAT-POS-fce787c2-3,3
361,3.0178580580078336,MAT-POS-fce787c2-3,4
362,3.9328395017109554,MAT-POS-fce787c2-3,5
363,3.038761537220788,MAT-POS-fce787c2-3,6
364,0.11128188105385323,RUB-POS-1325a9ea-4,0
365,1.3280845145596691,RUB-POS-1325a9ea-4,1
366,1.611479351260798,RUB-POS-1325a9ea-4,2
367,1.6968513276085067,RUB-POS-1325a9ea-4,3
368,2.6870888460615836,RUB-POS-1325a9ea-4,4
369,3.1649834352617545,RUB-POS-1325a9ea-4,5
370,3.4409486319933307,RUB-POS-1325a9ea-4,6
371,3.715754981962675,RUB-POS-1325a9ea-4,7
372,3.5850276971324457,RUB-POS-1325a9ea-4,8
373,0.09512860472491896,PET-UNK-c9c1e0d8-3,0
374,2.1978684297380213,PET-UNK-c9c1e0d8-3,1
375,4.189130369295782,PET-UNK-c9c1e0d8-3,2
376,4.483277950514523,PET-UNK-c9c1e0d8-3,3
377,0.10839562759356287,ALP-POS-ce760d3f-2,0
378,2.0755666308747283,ALP-POS-ce760d3f-2,1
379,0.5818138379184327,EDG-MED-70ae9412-2,0
380,0.542620600723371,EDG-MED-70ae9412-2,1
381,0.8753378657731465,EDG-MED-70ae9412-2,2
382,0.9895508465397025,EDG-MED-70ae9412-2,3
383,0.9641749856849089,EDG-MED-70ae9412-2,4
384,0.09017331702259418,MAT-POS-bfb445d4-2,0
385,0.8575712514375673,MAT-POS-bfb445d4-2,1
386,0.8581708423354265,MAT-POS-bfb445d4-2,2
387,0.8626364350702177,MAT-POS-bfb445d4-2,3
388,1.498324428219548,MAT-POS-bfb445d4-2,4
389,2.6508561260047667,MAT-POS-bfb445d4-2,5
390,1.7208769565809348,MAT-POS-bfb445d4-2,6
391,1.7531003172282533,MAT-POS-bfb445d4-2,7
392,1.6164701165750375,MAT-POS-bfb445d4-2,8
393,3.634794621972251,MAT-POS-bfb445d4-2,9
394,1.9666676508386136,MAT-POS-bfb445d4-2,10
395,1.7894174000104175,MAT-POS-bfb445d4-2,11
396,2.7139636016757835,MAT-POS-bfb445d4-2,12
397,1.7038864855945288,MAT-POS-bfb445d4-2,13
398,3.3145534985528786,MAT-POS-bfb445d4-2,14
399,3.870253605276792,MAT-POS-bfb445d4-2,15
400,1.8258568493506564,MAT-POS-bfb445d4-2,16
401,2.780618382247811,MAT-POS-bfb445d4-2,17
402,1.9049168276304012,MAT-POS-bfb445d4-2,18
403,2.563013108228521,MAT-POS-bfb445d4-2,19
404,2.7797619511200953,MAT-POS-bfb445d4-2,20
405,2.2980250658070442,MAT-POS-bfb445d4-2,21
406,3.605557529517173,MAT-POS-bfb445d4-2,22
407,3.799932402188686,MAT-POS-bfb445d4-2,23
408,3.626793178941585,MAT-POS-bfb445d4-2,24
409,4.118585827657957,MAT-POS-bfb445d4-2,25
410,0.690823039586295,MIK-ENA-5d9157e9-6,0
411,2.1214589392476504,MIK-ENA-5d9157e9-6,1
412,3.6737161087526333,MIK-ENA-5d9157e9-6,2
413,0.8433420741753717,MAT-POS-5cd9ea36-21,0
414,0.13213026441306533,MAT-POS-5cd9ea36-21,1
415,0.8267912651873871,MAT-POS-5cd9ea36-21,2
416,0.6398108765182902,MAT-POS-5cd9ea36-21,3
417,1.0552229303335579,MAT-POS-5cd9ea36-21,4
418,0.5905253414407882,MAT-POS-5cd9ea36-21,5
419,1.879187856725646,MAT-POS-5cd9ea36-21,6
420,1.749292348138723,MAT-POS-5cd9ea36-21,7
421,1.8015516653744452,MAT-POS-5cd9ea36-21,8
422,2.235671106168051,MAT-POS-5cd9ea36-21,9
423,2.4147513934902527,MAT-POS-5cd9ea36-21,10
424,1.24131767104249,MAT-POS-5cd9ea36-21,11
425,1.1424980977209307,MAT-POS-5cd9ea36-21,12
426,1.4093673917545981,MAT-POS-5cd9ea36-21,13
427,1.4466683566461904,MAT-POS-5cd9ea36-21,14
428,0.6986094848036425,MAT-POS-5cd9ea36-21,15
429,1.4331930245567936,MAT-POS-5cd9ea36-21,16
430,2.0144846396882867,MAT-POS-5cd9ea36-21,17
431,1.9403801551539523,MAT-POS-5cd9ea36-21,18
432,1.9905023762434677,MAT-POS-5cd9ea36-21,19
433,1.4131979683292408,MAT-POS-5cd9ea36-21,20
434,1.4766802633972895,MAT-POS-5cd9ea36-21,21
435,1.614153932266303,MAT-POS-5cd9ea36-21,22
436,1.8551856857360396,MAT-POS-5cd9ea36-21,23
437,1.8312156435987537,MAT-POS-5cd9ea36-21,24
438,2.2395060003622986,MAT-POS-5cd9ea36-21,25
439,2.1241799610363654,MAT-POS-5cd9ea36-21,26
440,1.7835625404477966,MAT-POS-5cd9ea36-21,27
441,0.10813068292091314,EDJ-MED-d08626de-3,0
442,0.7311323881013098,EDJ-MED-d08626de-3,1
443,1.9925778685876923,EDJ-MED-d08626de-3,2
444,2.113772195903958,EDJ-MED-d08626de-3,3
445,0.0891254826274344,RAL-THA-2d450e86-26,0
446,0.8530496920749565,RAL-THA-2d450e86-26,1
447,2.223410518701715,RAL-THA-2d450e86-26,2
448,2.71009622975312,RAL-THA-2d450e86-26,3
449,3.0965045761445094,RAL-THA-2d450e86-26,4
450,2.233723258859949,RAL-THA-2d450e86-26,5
451,1.616662924351128,RAL-THA-2d450e86-26,6
452,0.6920990387429801,MAT-POS-90fd5f68-7,0
453,1.0152436548862886,MAT-POS-90fd5f68-7,1
454,1.4405366562506021,MAT-POS-90fd5f68-7,2
455,1.5230548731895621,MAT-POS-90fd5f68-7,3
456,1.711410191847263,MAT-POS-90fd5f68-7,4
457,1.7749897412815432,MAT-POS-90fd5f68-7,5
458,0.3692302331364668,EDJ-MED-8bb691af-6,0
459,0.9975759111259288,EDJ-MED-8bb691af-6,1
460,0.7353644503855157,EDJ-MED-8bb691af-6,2
461,1.3540696961143703,EDJ-MED-8bb691af-6,3
462,1.76335331985246,EDJ-MED-8bb691af-6,4
463,1.1863938736950126,EDJ-MED-8bb691af-6,5
464,1.042960971909054,EDJ-MED-8bb691af-6,6
465,2.546490292283512,EDJ-MED-8bb691af-6,7
466,1.408155780383528,EDJ-MED-8bb691af-6,8
467,2.028096406331347,EDJ-MED-8bb691af-6,9
468,1.1861326592152241,EDJ-MED-8bb691af-6,10
469,2.173356760547128,EDJ-MED-8bb691af-6,11
470,2.0140352191151787,EDJ-MED-8bb691af-6,12
471,1.8203999938225428,EDJ-MED-8bb691af-6,13
472,3.0750032503124216,EDJ-MED-8bb691af-6,14
473,2.362243811008425,EDJ-MED-8bb691af-6,15
474,5.722366401081839,EDJ-MED-8bb691af-6,16
475,0.10552309644040143,RAL-THA-4aa06b95-1,0
476,0.6760944775399664,RAL-THA-4aa06b95-1,1
477,0.7944820121671398,RAL-THA-4aa06b95-1,2
478,0.5789894805413555,RAL-THA-4aa06b95-1,3
479,1.985191639575141,RAL-THA-4aa06b95-1,4
480,2.130149742126589,RAL-THA-4aa06b95-1,5
481,0.11269119451190135,EDG-MED-0e5afe9d-1,0
482,3.0505611124699707,EDG-MED-0e5afe9d-1,1
483,3.442230798585194,EDG-MED-0e5afe9d-1,2
484,0.647081400329994,EDJ-MED-1981ceba-2,0
485,1.1688011192273982,EDJ-MED-1981ceba-2,1
486,1.2463641103730811,EDJ-MED-1981ceba-2,2
