,SMILES,in_silico_SARS_CoV_2_Mpro_docking_structure_POSIT_msk,Compound_ID,in_silico_SARS_CoV_2_Mpro_docking_confidence_POSIT_msk,in_silico_SARS_CoV_2_Mpro_docking_score_POSIT_msk,POSIT_Method,POSIT,RMSD,Dataset,Complex_ID,Reference_Ligand,TanimotoCombo
53,CC(C)(C)Oc1ccncc1NC(=O)Cc2cccc(c2)Cl,Mpro-P0925_0A_SAM-UNK-2684b532-12_prepped_receptor_0,JIN-POS-6dc588a4-6,0.9,-7.043406486511231,ALL,0.9,0.8202872759391753,Mpro-P0925_0A,JIN-POS-6dc588a4-6_Mpro-P0925_0A,SAM-UNK-2684b532-12,1.7668402194976807
54,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@@H](C1)C(=O)Nc3cncc4c3cc(cc4)NS(=O)(=O)C)Cl,Mpro-P2178_0A_MAT-POS-e119ab4f-3_prepped_receptor_0,MAT-POS-2e8b2191-10,0.85,-8.77310848236084,ALL,0.85,0.9817299513523329,Mpro-P2178_0A,MAT-POS-2e8b2191-10_Mpro-P2178_0A,MAT-POS-e119ab4f-3,1.2547557353973389
55,CN(CCO)S(=O)(=O)[N@]1Cc2ccc(cc2[C@@H](C1)C(=O)Nc3cncc4c3cccc4)Cl,Mpro-P1982_0A_MAT-POS-af1eef35-2_prepped_receptor_0,MAT-POS-5cd9ea36-23,0.89,-8.920662879943848,ALL,0.89,1.3528388630213506,Mpro-P1982_0A,MAT-POS-5cd9ea36-23_Mpro-P1982_0A,MAT-POS-af1eef35-2,1.4921013116836548
56,CC(C)(c1ccc2cncc(c2c1)NC(=O)[C@@H]3CCNc4c3cc(cc4)Cl)O,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,MAT-POS-86c60949-2,0.79,-5.272767543792725,ALL,0.79,1.23946468859537,Mpro-P0160_0A,MAT-POS-86c60949-2_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.077935814857483
57,c1ccc2c(c1)cncc2N3CCC[C@@H](C3=O)c4ccc(c(c4)Cl)Cl,Mpro-P0017_0A_ALP-POS-ce760d3f-8_prepped_receptor_0,ALP-UNI-3735e77e-1,0.99,-7.429843902587891,ALL,0.99,0.41565392750294256,Mpro-P0017_0A,ALP-UNI-3735e77e-1_Mpro-P0017_0A,ALP-POS-ce760d3f-8,1.7989282608032227
58,C[C@H]1c2nncn2CCN1C(=O)C[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,Mpro-P0805_0A_EDG-MED-ba1ac7b9-21_prepped_receptor_0,EDG-MED-ba1ac7b9-19,0.89,-9.792030334472656,ALL,0.89,0.5375803712805919,Mpro-P0805_0A,EDG-MED-ba1ac7b9-19_Mpro-P0805_0A,EDG-MED-ba1ac7b9-21,1.463531494140625
59,c1ccc2c(c1)c(cc(=O)[nH]2)C(=O)NCCOc3cc(cc(c3)Cl)O[C@H]4CC(=O)N4,Mpro-P0045_0A_TRY-UNI-2eddb1ff-7_prepped_receptor_0,ERI-UCB-ce40166b-17,0.72,-14.283809661865234,ALL,0.72,1.1116249372408193,Mpro-P0045_0A,ERI-UCB-ce40166b-17_Mpro-P0045_0A,TRY-UNI-2eddb1ff-7,1.3478500843048096
60,c1ccc2c(c1)cncc2NC(=O)Cc3cc(cc(c3)F)F,Mpro-P0887_0A_RUB-POS-1325a9ea-4_prepped_receptor_0,RAL-THA-2d450e86-16,0.95,-9.603983879089355,ALL,0.9500000000000001,0.5667001916546854,Mpro-P0887_0A,RAL-THA-2d450e86-16_Mpro-P0887_0A,RUB-POS-1325a9ea-4,1.4506397247314453
61,c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)N5CCC[C@@H]5Cn6ccnc6,Mpro-P0904_0A_EDG-MED-ba1ac7b9-19_prepped_receptor_0,EDG-MED-ba1ac7b9-21,0.89,-13.544133186340332,ALL,0.89,0.5446035804205479,Mpro-P0904_0A,EDG-MED-ba1ac7b9-21_Mpro-P0904_0A,EDG-MED-ba1ac7b9-19,1.4995810985565186
62,CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cc(cc4)NS(=O)(=O)C,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,EDG-MED-10fcb19e-1,0.8300000000000001,-7.311886787414551,ALL,0.8300000000000001,1.2462679568808628,Mpro-P0160_0A,EDG-MED-10fcb19e-1_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.2848052978515625
63,Cn1c2c(cncc2NC(=O)[C@@H]3C[N@](Cc4c3cc(cc4)Cl)S(=O)(=O)CC5(CC5)C#N)cn1,Mpro-P1007_0A_MAT-POS-4223bc15-3_prepped_receptor_0,MAT-POS-bfd29aac-1,0.94,-7.491661071777344,ALL,0.9400000000000001,3.361240655122467,Mpro-P1007_0A,MAT-POS-bfd29aac-1_Mpro-P1007_0A,MAT-POS-4223bc15-3,0.8276891708374023
64,CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,Mpro-P1858_0A_ALP-POS-6f6ae286-3_prepped_receptor_0,PET-UNK-29afea89-2,0.99,-8.930084228515625,ALL,0.99,0.49712526323545725,Mpro-P1858_0A,PET-UNK-29afea89-2_Mpro-P1858_0A,ALP-POS-6f6ae286-3,1.7418798208236694
65,c1ccn2c(c1)ncc2NC(=O)Cc3cccc(c3)Cl,Mpro-P2001_0A_JAN-GHE-5a013bed-2_prepped_receptor_0,PET-UNK-8df914d1-2,0.97,-8.726740837097168,ALL,0.97,0.13231538814401636,Mpro-P2001_0A,PET-UNK-8df914d1-2_Mpro-P2001_0A,JAN-GHE-5a013bed-2,1.9596548080444336
66,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4cccc5)Cl,Mpro-P2607_0A_EDJ-MED-705e09b8-1_prepped_receptor_0,MAT-POS-c7726e07-5,0.99,-10.097152709960938,ALL,0.99,0.26461483606156855,Mpro-P2607_0A,MAT-POS-c7726e07-5_Mpro-P2607_0A,EDJ-MED-705e09b8-1,1.8476003408432007
67,c1ccc2c(c1)cncc2NC(=O)Cc3cccc(c3)F,Mpro-P0887_0A_RUB-POS-1325a9ea-4_prepped_receptor_0,RAL-THA-2d450e86-10,0.97,-9.324225425720217,ALL,0.97,0.527234020161612,Mpro-P0887_0A,RAL-THA-2d450e86-10_Mpro-P0887_0A,RUB-POS-1325a9ea-4,1.5570807456970215
68,c1ccc2c(c1)cncc2NC(=O)Cc3cc(cc(c3)Cl)C#N,Mpro-P0887_0A_RUB-POS-1325a9ea-4_prepped_receptor_0,RAL-THA-2d450e86-17,0.91,-7.650491237640381,ALL,0.91,0.6031733363529805,Mpro-P0887_0A,RAL-THA-2d450e86-17_Mpro-P0887_0A,RUB-POS-1325a9ea-4,1.3153480291366577
69,Cn1ccc(n1)C[NH2+]C[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,Mpro-P1200_0A_MAT-POS-e6dd326d-6_prepped_receptor_0,EDJ-MED-8c98ee63-2,0.91,-9.512917518615724,ALL,0.91,0.860063884397623,Mpro-P1200_0A,EDJ-MED-8c98ee63-2_Mpro-P1200_0A,MAT-POS-e6dd326d-6,1.3553056716918945
70,c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)N5CCCC[C@@H]5c6c[nH]nc6,Mpro-P0805_0A_EDG-MED-ba1ac7b9-21_prepped_receptor_0,EDG-MED-ba1ac7b9-11,0.95,-9.676102638244627,ALL,0.9500000000000001,1.9113610178914533,Mpro-P0805_0A,EDG-MED-ba1ac7b9-11_Mpro-P0805_0A,EDG-MED-ba1ac7b9-21,1.1433322429656982
71,c1ccc2c(c1)cncc2NC(=O)Cc3cc(ccc3F)F,Mpro-P0887_0A_RUB-POS-1325a9ea-4_prepped_receptor_0,RAL-THA-2d450e86-26,0.97,-9.56593894958496,ALL,0.97,0.4014358708948554,Mpro-P0887_0A,RAL-THA-2d450e86-26_Mpro-P0887_0A,RUB-POS-1325a9ea-4,1.715226411819458
72,COc1cc2c(cc1F)cncc2NC(=O)Cc3cccc(c3)Cl,Mpro-P0887_0A_RUB-POS-1325a9ea-4_prepped_receptor_0,PET-UNK-b38839dc-1,0.94,-8.947880744934082,ALL,0.9400000000000001,0.5215638947048137,Mpro-P0887_0A,PET-UNK-b38839dc-1_Mpro-P0887_0A,RUB-POS-1325a9ea-4,1.536210536956787
73,CN(C)c1ccc2c(c1)cncc2NC(=O)Cc3cccc(c3)Cl,Mpro-P0065_0A_RAL-THA-2d450e86-13_prepped_receptor_0,MAT-POS-90fd5f68-7,0.94,-8.280900001525879,ALL,0.9400000000000001,0.7909976407588587,Mpro-P0065_0A,MAT-POS-90fd5f68-7_Mpro-P0065_0A,RAL-THA-2d450e86-13,1.7628471851348877
74,CC[C@]1(CNS(=O)(=O)c2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,Mpro-P2606_0A_MIK-ENA-5d9157e9-5_prepped_receptor_0,ALP-POS-1cbc2fae-2,0.95,-10.646002769470217,ALL,0.9500000000000001,0.7303535251821884,Mpro-P2606_0A,ALP-POS-1cbc2fae-2_Mpro-P2606_0A,MIK-ENA-5d9157e9-5,1.7892341613769531
75,c1cc2c(cc1Cl)[C@@H](CNS2(=O)=O)C(=O)Nc3cncc4c3CCCC4,Mpro-P2036_0A_ALP-POS-1cbc2fae-1_prepped_receptor_0,ALP-POS-4483ae88-4,0.97,-9.56998348236084,ALL,0.97,0.7767955252805591,Mpro-P2036_0A,ALP-POS-4483ae88-4_Mpro-P2036_0A,ALP-POS-1cbc2fae-1,1.7501335144042969
76,Cn1c2c(cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl)[nH]c1=O,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,EDG-MED-0e5afe9d-1,0.91,-8.218902587890625,ALL,0.91,0.4673609139289425,Mpro-P0160_0A,EDG-MED-0e5afe9d-1_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.621678113937378
77,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@@H](C1)C(=O)Nc3cncc4c3ccc(c4)S(=O)(=O)C)Cl,Mpro-P2178_0A_MAT-POS-e119ab4f-3_prepped_receptor_0,EDJ-MED-7889e8da-5,0.91,-7.797048091888428,ALL,0.91,1.1171156690366473,Mpro-P2178_0A,EDJ-MED-7889e8da-5_Mpro-P2178_0A,MAT-POS-e119ab4f-3,1.190984845161438
78,c1ccc2c(c1)cncc2NC(=O)[C@@H]3C[N@](Cc4c3cc(cc4)Cl)S(=O)(=O)c5[nH]ccn5,Mpro-P1624_0A_EDJ-MED-1981ceba-2_prepped_receptor_0,MAT-POS-4223bc15-30,0.91,-8.685395240783691,ALL,0.91,2.724519933630059,Mpro-P1624_0A,MAT-POS-4223bc15-30_Mpro-P1624_0A,EDJ-MED-1981ceba-2,0.8955823183059692
79,C[C@@H]1[C@H](c2cc(ccc2C(=O)N1CC(=O)NC)Cl)C(=O)Nc3cncc4c3ccc(c4)S(=O)(=O)C,Mpro-P2224_0A_MAT-POS-e119ab4f-1_prepped_receptor_0,EDG-MED-ee636701-1,0.93,-8.233011245727539,ALL,0.93,0.7940168941013306,Mpro-P2224_0A,EDG-MED-ee636701-1_Mpro-P2224_0A,MAT-POS-e119ab4f-1,1.51839017868042
80,CO[C@]1(CCOc2c1cc(c(c2)Cl)Cl)C(=O)Nc3cncc4c3cccc4,Mpro-P0157_0A_PET-UNK-29afea89-2_prepped_receptor_0,EDJ-MED-d08626de-3,0.85,-9.505417823791504,ALL,0.85,0.4915675622708495,Mpro-P0157_0A,EDJ-MED-d08626de-3_Mpro-P0157_0A,PET-UNK-29afea89-2,1.5798161029815674
81,CO[C@]1(CCOc2c1cc(cc2F)F)C(=O)Nc3cncc4c3cccc4,Mpro-P0157_0A_PET-UNK-29afea89-2_prepped_receptor_0,MAT-POS-932d1078-3,0.89,-10.176823616027832,ALL,0.89,0.4434950761062038,Mpro-P0157_0A,MAT-POS-932d1078-3_Mpro-P0157_0A,PET-UNK-29afea89-2,1.670290231704712
82,CN1C(=O)N(C(=O)[C@@]12CCOc3c2cc(cc3)Cl)c4cncc5c4cccc5,Mpro-P2197_0A_ALP-POS-477dc5b7-4_prepped_receptor_0,BEN-BAS-c2bc0d80-7,0.94,-10.682732582092283,ALL,0.9400000000000001,0.45703759246284126,Mpro-P2197_0A,BEN-BAS-c2bc0d80-7_Mpro-P2197_0A,ALP-POS-477dc5b7-4,1.5539367198944092
83,c1cncc2c1c(cnc2)NC(=O)[C@@H]3CCNc4c3cc(c(c4)Cl)Cl,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,ALP-UNI-8d415491-3,0.79,-6.772899627685547,ALL,0.79,0.666751638542883,Mpro-P0160_0A,ALP-UNI-8d415491-3_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.402281403541565
84,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@@H](C1)C(=O)Nc3cncc4c3ccc(c4)Cl)Cl,Mpro-P2178_0A_MAT-POS-e119ab4f-3_prepped_receptor_0,EDJ-MED-7889e8da-3,0.91,-9.50896453857422,ALL,0.91,0.8335551364577675,Mpro-P2178_0A,EDJ-MED-7889e8da-3_Mpro-P2178_0A,MAT-POS-e119ab4f-3,1.1116697788238525
85,C[N@]1CC[C@H](c2c1ccc(c2)Cl)C(=O)Nc3cncc4c3cccc4,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,MIC-UNK-91acba05-6,0.93,-8.555158615112305,ALL,0.93,0.5375452838287692,Mpro-P0160_0A,MIC-UNK-91acba05-6_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.5654842853546143
86,c1ccc2c(c1)cncc2N3C(=O)C[C@@]4(C3=O)CCOc5c4cc(cc5)Cl,Mpro-P2197_0A_ALP-POS-477dc5b7-4_prepped_receptor_0,BEN-BAS-c2bc0d80-6,0.95,-10.573558807373049,ALL,0.9500000000000001,0.4830592763753629,Mpro-P2197_0A,BEN-BAS-c2bc0d80-6_Mpro-P2197_0A,ALP-POS-477dc5b7-4,1.5776088237762451
87,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCSc4c3cc(cc4)Cl,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,MAT-POS-78e1d523-1,0.9,-8.59776782989502,ALL,0.9,0.5048307257204475,Mpro-P0160_0A,MAT-POS-78e1d523-1_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.5603752136230469
88,CC[C@H]1CN(C(=O)[C@@]12C[N@](Cc3c2cc(cc3)Cl)S(=O)(=O)CC4(CC4)C#N)c5cncc6c5cccc6,Mpro-P3050_0A_MAT-POS-50a80394-1_prepped_receptor_0,MAT-POS-50a80394-2,0.91,-10.17013931274414,ALL,0.91,0.7198699383841801,Mpro-P3050_0A,MAT-POS-50a80394-2_Mpro-P3050_0A,MAT-POS-50a80394-1,1.7257168292999268
89,CC(=O)Nc1ccc2cncc(c2c1)NC(=O)Cc3cccc(c3)Cl,Mpro-P2214_0B_PET-UNK-7fb4f80a-2_prepped_receptor_0,MAT-POS-90fd5f68-22,0.93,-8.835424423217773,ALL,0.93,1.0719637815656002,Mpro-P2214_0B,MAT-POS-90fd5f68-22_Mpro-P2214_0B,PET-UNK-7fb4f80a-2,1.464250087738037
90,c1ccc2c(c1)cncc2N3CC[C@@]4(C3=O)C[N@@](Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,Mpro-P2197_0A_ALP-POS-477dc5b7-4_prepped_receptor_0,EDJ-MED-8bb691af-6,0.79,-8.487604141235352,ALL,0.79,3.1027383195666203,Mpro-P2197_0A,EDJ-MED-8bb691af-6_Mpro-P2197_0A,ALP-POS-477dc5b7-4,1.0575275421142578
91,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4CCCC5)Cl,Mpro-P2730_0A_ALP-POS-ecbed2ba-12_prepped_receptor_0,EDJ-MED-705e09b8-1,0.91,-9.454246520996094,ALL,0.91,0.32119441726856385,Mpro-P2730_0A,EDJ-MED-705e09b8-1_Mpro-P2730_0A,ALP-POS-ecbed2ba-12,1.820054054260254
92,c1cc(cc(c1)Cl)CC(=O)Nc2cncc3c2ccc(c3)OCC[NH+]4CCCC4,Mpro-P2210_0A_MAT-POS-90fd5f68-13_prepped_receptor_0,MAT-POS-90fd5f68-14,0.91,-8.063132286071777,ALL,0.91,0.9623803470923198,Mpro-P2210_0A,MAT-POS-90fd5f68-14_Mpro-P2210_0A,MAT-POS-90fd5f68-13,1.479207992553711
93,CCc1cc(cc(c1)Cl)CC(=O)Nc2cncc3c2cccc3,Mpro-P0065_0A_RAL-THA-2d450e86-13_prepped_receptor_0,PET-UNK-bb7ffe78-1,0.91,-8.357391357421875,ALL,0.91,2.3332383472140203,Mpro-P0065_0A,PET-UNK-bb7ffe78-1_Mpro-P0065_0A,RAL-THA-2d450e86-13,1.3908495903015137
94,CNC(=O)CN1C[C@]2(CCN(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl,Mpro-P2660_0A_EDG-MED-b1ef7fe3-1_prepped_receptor_0,EDJ-MED-8bb691af-8,0.99,-10.857921600341797,ALL,0.99,0.2050480856695459,Mpro-P2660_0A,EDJ-MED-8bb691af-8_Mpro-P2660_0A,EDG-MED-b1ef7fe3-1,1.8879547119140625
95,C[NH+](C)CCOc1ccc2c(c1)cncc2NC(=O)Cc3cccc(c3)Cl,Mpro-P2205_0A_MAT-POS-90fd5f68-14_prepped_receptor_0,MAT-POS-90fd5f68-13,0.94,-7.937605857849121,ALL,0.9400000000000001,0.5483455474226596,Mpro-P2205_0A,MAT-POS-90fd5f68-13_Mpro-P2205_0A,MAT-POS-90fd5f68-14,1.498628854751587
96,CC(=O)N1C[C@H]2C[C@@H]1CN2C(=O)C[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,Mpro-P0904_0A_EDG-MED-ba1ac7b9-19_prepped_receptor_0,KAD-UNI-80f122c8-2,0.89,-13.110633850097656,ALL,0.89,0.7165718548664654,Mpro-P0904_0A,KAD-UNI-80f122c8-2_Mpro-P0904_0A,EDG-MED-ba1ac7b9-19,1.7247393131256104
97,COC1(CC1)CS(=O)(=O)N2C[C@H](c3cc(ccc3C2=O)Cl)C(=O)Nc4cncc5c4cccc5,Mpro-P1788_0A_MAT-POS-dc2604c4-1_prepped_receptor_0,EDJ-MED-968bafd9-1,0.95,-9.327465057373049,ALL,0.9500000000000001,0.6798866277243831,Mpro-P1788_0A,EDJ-MED-968bafd9-1_Mpro-P1788_0A,MAT-POS-dc2604c4-1,1.784399390220642
98,c1ccc2c(c1)cncc2NC(=O)Cc3cc(cc(c3)Cl)N4CCN(CC4)C(=O)c5ccco5,Mpro-P0394_0A_LON-WEI-9739a092-9 _prepped_receptor_0,LON-WEI-9739a092-6,0.9,-12.391016006469728,ALL,0.9,1.1797683556899832,Mpro-P0394_0A,LON-WEI-9739a092-6_Mpro-P0394_0A,LON-WEI-9739a092-9 ,1.3826165199279785
99,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CN(Cc4c3cc(cc4)Cl)S(=O)(=O)CC5(CC5)C#N,Mpro-P1986_0A_EDJ-MED-76744c27-4_prepped_receptor_0,MAT-POS-dc2604c4-1,0.95,-8.626910209655762,ALL,0.9500000000000001,0.76357564285545,Mpro-P1986_0A,MAT-POS-dc2604c4-1_Mpro-P1986_0A,EDJ-MED-76744c27-4,1.6525824069976807
100,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCN(c4c3cc(cc4)Cl)C(=O)N,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,RAL-THA-4aa06b95-1,0.9,-6.359553337097168,ALL,0.9,0.7574306909900782,Mpro-P0160_0A,RAL-THA-4aa06b95-1_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.4020090103149414
101,c1ccc2c(c1)cncc2N3CC[C@@H](C3=O)c4cccc(c4)Cl,Mpro-P0065_0A_RAL-THA-2d450e86-13_prepped_receptor_0,EDG-MED-5d232de5-8,0.8300000000000001,-8.90914249420166,ALL,0.8300000000000001,0.5728110020450495,Mpro-P0065_0A,EDG-MED-5d232de5-8_Mpro-P0065_0A,RAL-THA-2d450e86-13,1.6070371866226196
102,c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)[NH3+],Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,EDG-MED-971238d3-4,0.95,-8.6733980178833,ALL,0.9500000000000001,0.38000235064605314,Mpro-P0160_0A,EDG-MED-971238d3-4_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.6294212341308594
103,CC(C)Oc1ccc(cc1)N([C@H](c2cccnc2)C(=O)NCCc3cccc(c3)F)C(=O)c4c[nH+]c[nH]4,Mpro-P0009_0A_MAT-POS-f2460aef-1_prepped_receptor_0,BRU-THA-92256091-17,0.91,-11.669950485229492,ALL,0.91,1.2251600546263923,Mpro-P0009_0A,BRU-THA-92256091-17_Mpro-P0009_0A,MAT-POS-f2460aef-1,1.508609652519226
104,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CN(C(=O)c4c3cc(cc4)Cl)CC(=O)NC5CC5,Mpro-P2224_0A_MAT-POS-e119ab4f-1_prepped_receptor_0,EDJ-MED-43f8f7d6-4,0.97,-8.926198959350586,ALL,0.97,0.6016756331270194,Mpro-P2224_0A,EDJ-MED-43f8f7d6-4_Mpro-P2224_0A,MAT-POS-e119ab4f-1,1.578928828239441
105,C[C@]1(C[N@@](S(=O)(=O)c2c1cc(cc2)Cl)CC(=O)NC)C(=O)Nc3cncc4c3cccc4,Mpro-P2036_0A_ALP-POS-1cbc2fae-1_prepped_receptor_0,MAT-POS-e119ab4f-5,0.91,-9.80723476409912,ALL,0.91,1.5178745204971884,Mpro-P2036_0A,MAT-POS-e119ab4f-5_Mpro-P2036_0A,ALP-POS-1cbc2fae-1,1.277367115020752
106,C[N@]1CC[C@H](c2c1ccc(c2)Cl)C(=O)Nc3cncc4c3cccc4,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,EDG-MED-5d232de5-6,0.93,-8.555158615112305,ALL,0.93,0.6215313615591508,Mpro-P0160_0A,EDG-MED-5d232de5-6_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.347082495689392
107,CC(=O)Nc1ccc(cn1)N(Cc2cccc(c2)Cl)C(=O)Cc3cncc4c3cccc4,Mpro-P0057_0A_MAT-POS-6c284e65-1_prepped_receptor_0,ALP-POS-c3a96089-4,0.89,-13.535677909851074,ALL,0.89,2.1520874087931223,Mpro-P0057_0A,ALP-POS-c3a96089-4_Mpro-P0057_0A,MAT-POS-6c284e65-1,0.7465812563896179
108,c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)N5CC[NH+](CC5)CCCO,Mpro-P0904_0A_EDG-MED-ba1ac7b9-19_prepped_receptor_0,ALP-UNI-8e43a71e-8,0.79,-12.063106536865234,ALL,0.79,1.3254913293793058,Mpro-P0904_0A,ALP-UNI-8e43a71e-8_Mpro-P0904_0A,EDG-MED-ba1ac7b9-19,1.1620970964431763
109,c1ccc2c(c1)cncc2NC(=O)C(c3ccc(c(c3)Cl)Cl)(F)F,Mpro-P0069_0A_RAL-THA-2d450e86-7_prepped_receptor_0,MAT-POS-fce787c2-6,0.91,-8.105379104614258,ALL,0.91,0.8427624959224476,Mpro-P0069_0A,MAT-POS-fce787c2-6_Mpro-P0069_0A,RAL-THA-2d450e86-7,1.4044804573059082
110,c1cc2cncc(c2cc1F)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,Mpro-P0831_0A_MAT-POS-96f51285-5_prepped_receptor_0,EDG-MED-5d232de5-1,0.99,-9.309356689453123,ALL,0.99,0.6218654949183724,Mpro-P0831_0A,EDG-MED-5d232de5-1_Mpro-P0831_0A,MAT-POS-96f51285-5,1.3857595920562744
111,CNC(=O)CN1C[C@H](c2cc(ccc2C1=O)Cl)C(=O)Nc3cncc4c3cc(cc4)F,Mpro-P2224_0A_MAT-POS-e119ab4f-1_prepped_receptor_0,MAT-POS-e119ab4f-2,0.99,-9.16242218017578,ALL,0.99,0.23679123937666305,Mpro-P2224_0A,MAT-POS-e119ab4f-2_Mpro-P2224_0A,MAT-POS-e119ab4f-1,1.855422019958496
112,COCC[N@H+]1Cc2ccc(cc2[C@@H](C1)C(=O)Nc3cncc4c3cccc4)Cl,Mpro-P2178_0A_MAT-POS-e119ab4f-3_prepped_receptor_0,MAT-POS-4223bc15-28,0.89,-9.558265686035156,ALL,0.89,1.1109818436131633,Mpro-P2178_0A,MAT-POS-4223bc15-28_Mpro-P2178_0A,MAT-POS-e119ab4f-3,1.2478327751159668
113,c1ccc2c(c1)cncc2NC(=O)[C@@H](c3cccc(c3)Cl)NC(=O)[C@@H]4CC[C@@H](O4)C(=O)N5CCCC5,Mpro-P0747_0A_MAT-POS-e9e99895-13_prepped_receptor_0,MAT-POS-7174c657-6,0.72,-5.068477630615234,ALL,0.72,4.215289881064345,Mpro-P0747_0A,MAT-POS-7174c657-6_Mpro-P0747_0A,MAT-POS-e9e99895-13,0.9066504240036011
114,CN(C)C(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,MAT-POS-5d65ec79-1,0.85,-7.108717918395996,ALL,0.85,0.9126843583337055,Mpro-P0160_0A,MAT-POS-5d65ec79-1_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.4808135032653809
115,c1ccc2c(c1)cncc2NC(=O)Cc3cccc(c3)Cl,Mpro-P0887_0A_RUB-POS-1325a9ea-4_prepped_receptor_0,ADA-UCB-6c2cb422-1,0.99,-9.279000282287598,ALL,0.99,0.3517114231114876,Mpro-P0887_0A,ADA-UCB-6c2cb422-1_Mpro-P0887_0A,RUB-POS-1325a9ea-4,1.661020040512085
116,C[NH+](C)CC(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,Mpro-P1200_0A_MAT-POS-e6dd326d-6_prepped_receptor_0,EDG-MED-70ae9412-2,0.94,-8.503976821899414,ALL,0.9400000000000001,0.8531740452658172,Mpro-P1200_0A,EDG-MED-70ae9412-2_Mpro-P1200_0A,MAT-POS-e6dd326d-6,1.4519132375717163
117,c1ccc2c(c1)cncc2N3C(=O)[C@@]4(CCOc5c4cc(cc5)Cl)NC3=O,Mpro-P0765_0A_BEN-BAS-c2bc0d80-7_prepped_receptor_0,VLA-UCB-34f3ed0c-11,0.95,-7.595773696899414,ALL,0.9500000000000001,0.3114164929811403,Mpro-P0765_0A,VLA-UCB-34f3ed0c-11_Mpro-P0765_0A,BEN-BAS-c2bc0d80-7,1.8856263160705566
118,COc1ccc2cncc(c2c1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,MAT-POS-f9802937-7,0.95,-8.52917194366455,ALL,0.9500000000000001,0.4857240100025321,Mpro-P0160_0A,MAT-POS-f9802937-7_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.6489830017089844
