Bootstraps,StructureChoice,StructureChoice_Choose_N,Score,Score_Choose_N,EvaluationMetric,EvaluationMetric_Cutoff,Split,N_Per_Split,PoseSelection,PoseSelection_Choose_N,Min,Max,CI_Upper,CI_Lower,Total,Fraction
1000,MCSS_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,2,0.07317073170731707,0.28292682926829266,0.22439024390243903,0.09268292682926829,205,0.15880975609756098
1000,MCSS_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,2,0.09268292682926829,0.3024390243902439,0.2682926829268293,0.11707317073170732,205,0.19225365853658538
1000,ECFP4_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,10,0.04390243902439024,0.2975609756097561,0.23902439024390243,0.0975609756097561,205,0.16400975609756102
1000,MCSS_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,2,0.08292682926829269,0.3463414634146341,0.28292682926829266,0.12195121951219512,205,0.20420487804878054
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,65,PoseSelection,20,0.004878048780487805,0.09268292682926829,0.06829268292682927,0.014634146341463415,205,0.039395121951219525
1000,Dock_to_All,All,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,2,0.05365853658536585,0.4195121951219512,0.37073170731707317,0.15121951219512195,205,0.252409756097561
1000,ECFP4_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,60,PoseSelection,50,0.03902439024390244,0.2634146341463415,0.22439024390243903,0.07804878048780488,205,0.14769268292682927
1000,MCSS_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,5,0.03414634146341464,0.2,0.16585365853658537,0.06341463414634146,205,0.11157560975609758
1000,MCSS_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,5,0.01951219512195122,0.14634146341463414,0.11707317073170732,0.03414634146341464,205,0.07205365853658538
1000,ECFP4_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,5,0.06829268292682927,0.2975609756097561,0.25365853658536586,0.1024390243902439,205,0.17664390243902442
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,5,0.03902439024390244,0.2146341463414634,0.18536585365853658,0.06341463414634146,205,0.11926829268292685
1000,MCSS_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,5,0.05853658536585366,0.2634146341463415,0.22439024390243903,0.0975609756097561,205,0.15704878048780488
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,60,PoseSelection,50,0.004878048780487805,0.08780487804878048,0.06341463414634146,0.00975609756097561,205,0.03159024390243903
1000,ECFP4_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,5,0.05853658536585366,0.28780487804878047,0.2146341463414634,0.08780487804878048,205,0.15077073170731708
1000,ECFP4_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,5,0.06341463414634146,0.3170731707317073,0.2634146341463415,0.11219512195121951,205,0.1836878048780488
1000,MCSS_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,5,0.08292682926829269,0.32195121951219513,0.25365853658536586,0.11219512195121951,205,0.18146829268292686
1000,ECFP4_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,60,PoseSelection,50,0.024390243902439025,0.22926829268292684,0.17073170731707318,0.04878048780487805,205,0.10463902439024392
1000,Dock_to_All,All,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,10,0.08292682926829269,0.44878048780487806,0.3853658536585366,0.14146341463414633,205,0.25094634146341466
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,Default,1,0.05853658536585366,0.25365853658536586,0.2146341463414634,0.08780487804878048,205,0.14911707317073172
1000,ECFP4_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,Default,1,0.08292682926829269,0.2780487804878049,0.23414634146341465,0.11219512195121951,205,0.17450243902439025
1000,ECFP4_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,Default,1,0.07804878048780488,0.33170731707317075,0.25365853658536586,0.11707317073170732,205,0.18278048780487807
1000,ECFP4_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,Default,1,0.07804878048780488,0.34146341463414637,0.28292682926829266,0.13170731707317074,205,0.20216097560975613
1000,Dock_to_All,All,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,5,0.0975609756097561,0.4097560975609756,0.36585365853658536,0.15609756097560976,205,0.2541463414634147
1000,MCSS_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,Default,1,0.04878048780487805,0.2731707317073171,0.22439024390243903,0.1024390243902439,205,0.1588780487804878
1000,Dock_to_All,All,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,Default,1,0.09268292682926829,0.4292682926829268,0.35609756097560974,0.14634146341463414,205,0.24840000000000004
1000,MCSS_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,65,PoseSelection,50,0.01951219512195122,0.15121951219512195,0.12682926829268293,0.04390243902439024,205,0.08244878048780489
1000,MCSS_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,Default,1,0.06829268292682927,0.28780487804878047,0.24878048780487805,0.11707317073170732,205,0.18340487804878053
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,1,0.06341463414634146,0.25853658536585367,0.2146341463414634,0.08780487804878048,205,0.15081951219512194
1000,MCSS_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,Default,1,0.0975609756097561,0.32682926829268294,0.2780487804878049,0.13170731707317074,205,0.20538536585365857
1000,MCSS_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,Default,1,0.06829268292682927,0.33170731707317075,0.2926829268292683,0.13170731707317074,205,0.2111414634146342
1000,ECFP4_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,1,0.07804878048780488,0.2780487804878049,0.23902439024390243,0.11707317073170732,205,0.1751560975609756
1000,MCSS_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,65,PoseSelection,50,0.004878048780487805,0.07317073170731707,0.05365853658536585,0.00975609756097561,205,0.026965853658536588
1000,MCSS_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,20,0.004878048780487805,0.07804878048780488,0.06341463414634146,0.00975609756097561,205,0.03540487804878049
1000,ECFP4_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,1,0.07804878048780488,0.3073170731707317,0.24878048780487805,0.11219512195121951,205,0.1808926829268293
1000,MCSS_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,20,0.00975609756097561,0.11707317073170732,0.07804878048780488,0.01951219512195122,205,0.04498048780487806
1000,ECFP4_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,1,0.07804878048780488,0.3170731707317073,0.2780487804878049,0.12195121951219512,205,0.19875609756097565
1000,Dock_to_All,All,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,1,0.0975609756097561,0.43902439024390244,0.35609756097560974,0.14634146341463414,205,0.24959512195121955
1000,MCSS_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,20,0.01951219512195122,0.18048780487804877,0.12195121951219512,0.03902439024390244,205,0.077
1000,MCSS_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,1,0.07317073170731707,0.2731707317073171,0.2146341463414634,0.0975609756097561,205,0.1576829268292683
1000,ECFP4_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,10,0.06341463414634146,0.2731707317073171,0.23414634146341465,0.0975609756097561,205,0.16346341463414638
1000,MCSS_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,1,0.07317073170731707,0.3024390243902439,0.25853658536585367,0.11707317073170732,205,0.18548780487804886
1000,MCSS_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,20,0.01951219512195122,0.18536585365853658,0.15609756097560976,0.05853658536585366,205,0.10431707317073173
1000,MCSS_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,10,0.00975609756097561,0.12682926829268293,0.0975609756097561,0.02926829268292683,205,0.06104390243902439
1000,MCSS_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,1,0.05853658536585366,0.3170731707317073,0.28292682926829266,0.12682926829268293,205,0.20424878048780493
1000,MCSS_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,65,PoseSelection,50,0.014634146341463415,0.12195121951219512,0.0975609756097561,0.02926829268292683,205,0.059858536585365864
1000,MCSS_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,10,0.02926829268292683,0.2097560975609756,0.16097560975609757,0.05853658536585366,205,0.10630731707317075
1000,MCSS_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,1,0.05365853658536585,0.3804878048780488,0.2926829268292683,0.12682926829268293,205,0.2121365853658537
1000,ECFP4_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,2,0.07804878048780488,0.2780487804878049,0.23414634146341465,0.1073170731707317,205,0.17092682926829272
1000,MCSS_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,10,0.004878048780487805,0.11219512195121951,0.08292682926829269,0.01951219512195122,205,0.04850731707317074
1000,MCSS_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,10,0.05365853658536585,0.23414634146341465,0.2097560975609756,0.08292682926829269,205,0.14353170731707318
1000,Dock_to_All,All,POSIT_Probability,1,RMSD,2.0,RandomSplit,65,PoseSelection,20,0.06829268292682927,0.44390243902439025,0.375609756097561,0.13658536585365855,205,0.2505707317073171
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,2,0.05853658536585366,0.2682926829268293,0.21951219512195122,0.09268292682926829,205,0.15178048780487807
1000,MCSS_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,65,PoseSelection,50,0.004878048780487805,0.08292682926829269,0.06341463414634146,0.00975609756097561,205,0.034302439024390244
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,10,0.014634146341463415,0.13170731707317074,0.1073170731707317,0.02926829268292683,205,0.06480975609756098
1000,ECFP4_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,10,0.03902439024390244,0.22926829268292684,0.18048780487804877,0.06829268292682927,205,0.12042439024390245
1000,ECFP4_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,2,0.08780487804878048,0.3073170731707317,0.25853658536585367,0.11707317073170732,205,0.1856048780487805
1000,ECFP4_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,10,0.04878048780487805,0.2780487804878049,0.24390243902439024,0.11219512195121951,205,0.17731707317073173
1000,MCSS_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,2,0.05365853658536585,0.23414634146341465,0.1902439024390244,0.08292682926829269,205,0.13178536585365855
1000,MCSS_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,2,0.07317073170731707,0.2780487804878049,0.22926829268292684,0.1024390243902439,205,0.161009756097561
1000,MCSS_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,2,0.07804878048780488,0.32195121951219513,0.2682926829268293,0.12195121951219512,205,0.19389268292682932
1000,ECFP4_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,2,0.07804878048780488,0.33170731707317075,0.2731707317073171,0.12195121951219512,205,0.19335121951219517
1000,MCSS_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,2,0.06829268292682927,0.32195121951219513,0.28292682926829266,0.12682926829268293,205,0.20611219512195128
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,20,0.004878048780487805,0.09268292682926829,0.06829268292682927,0.014634146341463415,205,0.04003414634146342
1000,ECFP4_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,20,0.06341463414634146,0.3024390243902439,0.24390243902439024,0.0975609756097561,205,0.16674634146341466
1000,ECFP4_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,20,0.03902439024390244,0.25365853658536586,0.21951219512195122,0.07804878048780488,205,0.14711707317073172
1000,Dock_to_All,All,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,2,0.07804878048780488,0.43902439024390244,0.3463414634146341,0.15609756097560976,205,0.251619512195122
1000,ECFP4_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,20,0.01951219512195122,0.14634146341463414,0.11707317073170732,0.03414634146341464,205,0.06949268292682928
1000,ECFP4_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,65,PoseSelection,50,0.01951219512195122,0.2,0.16585365853658537,0.04878048780487805,205,0.10278048780487808
1000,ECFP4_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,65,PoseSelection,50,0.004878048780487805,0.11219512195121951,0.09268292682926829,0.01951219512195122,205,0.051902439024390255
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,5,0.03902439024390244,0.2146341463414634,0.18048780487804877,0.06829268292682927,205,0.11922926829268295
1000,Dock_to_All,All,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,10,0.06829268292682927,0.40487804878048783,0.36585365853658536,0.14634146341463414,205,0.2519268292682927
1000,MCSS_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,5,0.08292682926829269,0.2682926829268293,0.22439024390243903,0.1024390243902439,205,0.15834146341463415
1000,ECFP4_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,5,0.08292682926829269,0.28780487804878047,0.25853658536585367,0.12195121951219512,205,0.18446829268292686
1000,MCSS_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,5,0.014634146341463415,0.14634146341463414,0.11219512195121951,0.03414634146341464,205,0.07339024390243903
1000,MCSS_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,5,0.04390243902439024,0.2048780487804878,0.16585365853658537,0.06341463414634146,205,0.11202926829268296
1000,MCSS_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,5,0.05365853658536585,0.3121951219512195,0.25365853658536586,0.11707317073170732,205,0.18300000000000002
1000,ECFP4_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,5,0.04878048780487805,0.24390243902439024,0.21951219512195122,0.08292682926829269,205,0.15020487804878047
1000,ECFP4_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,5,0.06829268292682927,0.2975609756097561,0.24878048780487805,0.1073170731707317,205,0.17645853658536587
1000,ECFP4_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,65,PoseSelection,50,0.05853658536585366,0.2634146341463415,0.22439024390243903,0.08292682926829269,205,0.14711707317073172
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,65,PoseSelection,50,0.004878048780487805,0.08292682926829269,0.05853658536585366,0.00975609756097561,205,0.031702439024390246
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,Default,1,0.07317073170731707,0.25365853658536586,0.2146341463414634,0.09268292682926829,205,0.15086829268292684
1000,ECFP4_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,Default,1,0.08780487804878048,0.28292682926829266,0.23902439024390243,0.11707317073170732,205,0.17549756097560976
1000,ECFP4_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,Default,1,0.05853658536585366,0.3073170731707317,0.24878048780487805,0.12195121951219512,205,0.18332195121951225
1000,MCSS_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,50,0.014634146341463415,0.13658536585365855,0.1024390243902439,0.02926829268292683,205,0.061117073170731714
1000,MCSS_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,Default,1,0.06829268292682927,0.2682926829268293,0.22439024390243903,0.1073170731707317,205,0.16160975609756098
1000,Dock_to_All,All,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,Default,1,0.07804878048780488,0.40487804878048783,0.35121951219512193,0.15121951219512195,205,0.24858536585365856
1000,ECFP4_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,Default,1,0.0975609756097561,0.32195121951219513,0.2682926829268293,0.12195121951219512,205,0.19654146341463416
1000,Dock_to_All,All,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,5,0.1024390243902439,0.4097560975609756,0.35121951219512193,0.14634146341463414,205,0.25172195121951224
1000,MCSS_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,20,0.004878048780487805,0.11707317073170732,0.06341463414634146,0.014634146341463415,205,0.0356780487804878
1000,Dock_to_All,All,POSIT_Probability,1,RMSD,2.0,RandomSplit,60,PoseSelection,50,0.04390243902439024,0.4585365853658537,0.375609756097561,0.12682926829268293,205,0.25288292682926833
1000,MCSS_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,Default,1,0.08292682926829269,0.28780487804878047,0.24878048780487805,0.12195121951219512,205,0.18465365853658539
1000,MCSS_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,Default,1,0.09268292682926829,0.35121951219512193,0.28780487804878047,0.13658536585365855,205,0.20863902439024395
1000,MCSS_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,Default,1,0.07804878048780488,0.33170731707317075,0.2926829268292683,0.13658536585365855,205,0.21420975609756102
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,50,0.004878048780487805,0.07804878048780488,0.05853658536585366,0.00975609756097561,205,0.031268292682926836
1000,ECFP4_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,20,0.04390243902439024,0.24878048780487805,0.2146341463414634,0.08292682926829269,205,0.1460878048780488
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,1,0.06341463414634146,0.24878048780487805,0.2146341463414634,0.08780487804878048,205,0.14950731707317072
1000,ECFP4_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,1,0.06829268292682927,0.2682926829268293,0.23414634146341465,0.11219512195121951,205,0.1728048780487805
1000,ECFP4_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,1,0.08780487804878048,0.3121951219512195,0.25365853658536586,0.12195121951219512,205,0.18444390243902445
1000,MCSS_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,20,0.024390243902439025,0.13658536585365855,0.12195121951219512,0.04390243902439024,205,0.07745853658536586
1000,MCSS_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,20,0.00975609756097561,0.0975609756097561,0.07804878048780488,0.01951219512195122,205,0.04471707317073172
1000,ECFP4_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,1,0.09268292682926829,0.33658536585365856,0.2780487804878049,0.12682926829268293,205,0.19845365853658542
1000,Dock_to_All,All,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,1,0.09268292682926829,0.4195121951219512,0.34146341463414637,0.15121951219512195,205,0.2483804878048781
1000,MCSS_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,20,0.04390243902439024,0.1951219512195122,0.15609756097560976,0.05853658536585366,205,0.10566341463414636
1000,ECFP4_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,20,0.04878048780487805,0.2731707317073171,0.23414634146341465,0.1024390243902439,205,0.1680439024390244
1000,MCSS_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,1,0.05365853658536585,0.28292682926829266,0.21951219512195122,0.1073170731707317,205,0.16049268292682928
1000,MCSS_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,1,0.09268292682926829,0.2731707317073171,0.24878048780487805,0.11707317073170732,205,0.18417073170731713
1000,MCSS_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,1,0.08780487804878048,0.3170731707317073,0.2780487804878049,0.13170731707317074,205,0.20784878048780492
1000,ECFP4_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,2,0.05365853658536585,0.2682926829268293,0.23902439024390243,0.11219512195121951,205,0.17134634146341465
1000,MCSS_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,1,0.08292682926829269,0.35121951219512193,0.2926829268292683,0.13170731707317074,205,0.21396585365853663
1000,MCSS_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,10,0.004878048780487805,0.12195121951219512,0.07804878048780488,0.01951219512195122,205,0.047931707317073184
1000,MCSS_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,50,0.02926829268292683,0.17073170731707318,0.13170731707317074,0.04390243902439024,205,0.08490731707317076
1000,MCSS_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,10,0.00975609756097561,0.13658536585365855,0.0975609756097561,0.02926829268292683,205,0.061200000000000004
1000,MCSS_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,10,0.06341463414634146,0.25365853658536586,0.2048780487804878,0.09268292682926829,205,0.14410731707317076
1000,MCSS_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,10,0.04390243902439024,0.2,0.16097560975609757,0.06341463414634146,205,0.10677560975609758
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,2,0.04878048780487805,0.24878048780487805,0.2146341463414634,0.09268292682926829,205,0.15257560975609755
1000,ECFP4_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,20,0.00975609756097561,0.13658536585365855,0.11219512195121951,0.02926829268292683,205,0.0698
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,10,0.00975609756097561,0.13658536585365855,0.1024390243902439,0.02926829268292683,205,0.0642048780487805
1000,ECFP4_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,10,0.06829268292682927,0.2975609756097561,0.23414634146341465,0.1024390243902439,205,0.16666829268292685
1000,ECFP4_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,2,0.0975609756097561,0.3170731707317073,0.25853658536585367,0.12682926829268293,205,0.18430243902439028
1000,MCSS_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,2,0.04390243902439024,0.23414634146341465,0.18536585365853658,0.07804878048780488,205,0.1305609756097561
1000,ECFP4_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,10,0.08292682926829269,0.2975609756097561,0.25365853658536586,0.1073170731707317,205,0.17959512195121954
1000,MCSS_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,50,0.004878048780487805,0.07804878048780488,0.06341463414634146,0.014634146341463415,205,0.034907317073170734
1000,ECFP4_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,2,0.08780487804878048,0.33658536585365856,0.2634146341463415,0.12682926829268293,205,0.19139024390243906
1000,MCSS_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,2,0.06341463414634146,0.3073170731707317,0.22926829268292684,0.1073170731707317,205,0.16210243902439025
1000,MCSS_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,2,0.07317073170731707,0.2926829268292683,0.2682926829268293,0.12195121951219512,205,0.19427317073170736
1000,ECFP4_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,10,0.03414634146341464,0.2146341463414634,0.17560975609756097,0.06829268292682927,205,0.12058048780487807
1000,MCSS_Similarity,10,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,2,0.07804878048780488,0.3170731707317073,0.28292682926829266,0.13658536585365855,205,0.2088487804878049
1000,Dock_to_All,All,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,20,0.09268292682926829,0.424390243902439,0.36097560975609755,0.14146341463414633,205,0.25112195121951225
1000,MCSS_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,50,0.004878048780487805,0.07317073170731707,0.05365853658536585,0.00975609756097561,205,0.026668292682926833
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,75,PoseSelection,20,0.004878048780487805,0.1024390243902439,0.07317073170731707,0.014634146341463415,205,0.040234146341463425
1000,Dock_to_All,All,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,2,0.0975609756097561,0.4146341463414634,0.34146341463414637,0.15121951219512195,205,0.2521170731707318
1000,Dock_to_All,All,POSIT_Probability,1,RMSD,2.0,RandomSplit,65,PoseSelection,50,0.08292682926829269,0.424390243902439,0.37073170731707317,0.14146341463414633,205,0.2503317073170732
1000,ECFP4_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,70,PoseSelection,50,0.014634146341463415,0.12195121951219512,0.09268292682926829,0.01951219512195122,205,0.05183902439024391
1000,Dock_to_All,All,POSIT_Probability,1,RMSD,2.0,RandomSplit,80,PoseSelection,10,0.1024390243902439,0.4146341463414634,0.35609756097560974,0.14634146341463414,205,0.2544536585365854
1000,ECFP4_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,5,0.03414634146341464,0.2097560975609756,0.17073170731707318,0.06341463414634146,205,0.11787804878048783
1000,MCSS_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,5,0.03414634146341464,0.2,0.16585365853658537,0.06341463414634146,205,0.10987804878048783
1000,MCSS_Similarity,5,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,5,0.06341463414634146,0.2780487804878049,0.22439024390243903,0.1024390243902439,205,0.15872195121951221
1000,ECFP4_Similarity,2,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,5,0.05853658536585366,0.24878048780487805,0.21951219512195122,0.09268292682926829,205,0.1515317073170732
1000,MCSS_Similarity,1,POSIT_Probability,1,RMSD,2.0,RandomSplit,85,PoseSelection,5,0.01951219512195122,0.14146341463414633,0.11219512195121951,0.03414634146341464,205,0.0715268292682927
